"","baseMean","log2FoldChange","pvalue","padj","Phylum","Class","Order","Family","Genus","DifferentaillyAbundant"
"303838",43.5614702848301,7.51924725158421,0.000349861989318916,0.00470080523946585,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Planococcus","DC"
"2109002",55.2624557000041,10.8746213879574,6.00296504853974e-06,0.000157953017839702,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Planococcus","DC"
"559030",65.7227709888676,11.1037295575836,6.49701823462709e-07,2.41345118539236e-05,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__","DC"
"819247",66.4225735802603,8.12767665101036,0.000508617980704432,0.006488732420502,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Planococcus","DC"
"91369",53.2582301602858,10.8250017839877,6.41385071811033e-06,0.000165320274632109,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__","DC"
"562720",87.4388309334915,11.4880039256768,3.20681822654079e-07,1.30651981294226e-05,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Planococcus","DC"
"4364892",50.4889478829202,8.40053953819397,0.000211221474334473,0.00313850261275811,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__","DC"
"4323139",41.3462748365848,7.42943233462507,0.00018283512643251,0.00285087363807729,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Planococcus","DC"
"580703",64.6643073452333,8.10201366896254,9.44936197958991e-05,0.00163042133098216,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Planococcus","DC"
"287361",74.9964225822955,9.25775694122953,8.3685346157273e-07,2.78143663675357e-05,"p__Firmicutes","c__Bacilli","o__Bacillales","f__Planococcaceae","g__Planococcus","DC"
